bag,output_index,record_time_ns,width,height,occupied_cells,raster_sha256,exact_replay_match,matched_attempt_index,hash_multiplicity_in_recorded,startup_or_unrecovered
sense4-2,48,1746445988247961420,671,718,464148,dac26426f6b2f20a74846afaca13dbdb622554dba2f34c5e0abb3fa16a0f1cca,1,50,1,0
sense4-2,49,1746445988898862044,644,711,441372,76d1ca57e8908d6f71e5adc1dceb4134764085206ad091a928eb1a092818c266,1,51,1,0
sense4-2,50,1746445989908843639,847,848,699638,12fbad5e841a77cc6b62f4189a8bd4484c2b8e27de6cea949acbb2deb936af15,0,,1,1
sense4-2,51,1746445990587037591,675,720,467076,3bb920ce72a3cc4b0e78a5d266da81354e3db468c150ad27790942108e2e8dfe,1,55,1,0
sense4-2,52,1746445991014009215,534,534,274383,20ad2798b8bc0611326a5939773ec79b8425b560dc257408107ad83c6f8d58f6,1,56,1,0
sense4-2,53,1746445991430868329,534,534,271160,3c72ffe08c1df0cde83702a15714fa54fc43a0c871fcba37dcd6a544f353998a,1,57,1,0
sense4-2,54,1746445991858720715,534,534,274405,7830b86a96ff85d872cee3aaf4b2bb86b96faf0897de69e29b2bd0d4d41a173c,1,58,1,0
sense4-2,55,1746445992288298717,534,534,274455,78af4579d0316fb4683b52029591b9730412371295ce8deed21b791e93236bd1,1,59,2,0
sense4-2,56,1746445992704007285,534,534,274455,78af4579d0316fb4683b52029591b9730412371295ce8deed21b791e93236bd1,1,60,2,0
sense4-2,57,1746445993502411834,737,763,539773,7570167a561f9f0df9e245d68a9d8248df5504a9998c1b733add9a4c582edd21,1,61,1,0
sense4-2,58,1746445993929993427,534,534,273422,a8ef06a6c33ea6972e82e06eb679a0e7dbc0ae5fb3a463c5408d269f563f33fb,1,62,1,0
sense4-2,59,1746445994461135799,631,592,357741,95c21c6d26e5f0c86760577295d99a556af89f32d49beaad2f0a34924b6de3bb,1,63,1,0
sense4-2,60,1746445995096141325,646,669,415183,1467633c9ec3ab74ce14320f77f9483798b0f928538c6713762e9d10336ef062,1,64,1,0
sense4-2,61,1746445995549174689,534,534,271795,e5d0479600f93901b25cfc309dbb75ad9009d4fb10aafbe52b2e04e40e850a43,1,66,1,0
sense4-2,62,1746445995980944316,534,534,271805,2e530b66767f36392d74f2feef8af10a41b6a0cbe83a66faabeebcf61955cac6,1,67,1,0
sense4-2,63,1746445996400046241,534,534,271804,c5e79777fa5cefae13e2bf8f0a96008bc6ce5971045896b03bcd1862736504eb,1,68,1,0
sense4-2,64,1746445997054102181,648,672,407020,7dc5dda0c2d7ed42da307da43bcd9966409ba763ea0d6d37ff9d94a4d187b405,1,69,1,0
sense4-2,65,1746445997661627422,643,655,394181,d5c269a73a719e2711b971b6f5576194f457cd0b81c7d58a4d2d35449488e277,1,70,1,0
sense4-2,66,1746445998383362893,679,723,462304,e669961aeff3b22735c273580754e9008127d8325f058a6c669ece7a2f9df350,1,71,1,0
sense4-2,67,1746445999019236421,665,665,413916,2bfb0067d5ddd26b6b184af21515b12912d19334d065ea68a7150f47466c8a0c,1,72,1,0
sense4-2,68,1746445999660081318,666,665,415332,007c9518de9cfef81090f1cc42160cf4543ed1114094aa9a3f6484f44eee4824,1,73,1,0
sense4-2,69,1746446000297993047,663,662,411214,5655c1f5247721adab73b73616d703214a0941fe5ce57a0ff8257d90116bbe11,1,74,1,0
sense4-2,70,1746446000724828850,534,534,269841,5cad54080688c5181137eff1a9094915392f0f9870d83b80891c0c1826dc3d90,1,75,1,0
sense4-2,71,1746446001512051022,725,725,498062,65730c3c9f6c5e9543732ba8a94135664be42b0e14393e240082b046f600b6a0,1,76,1,0
sense4-2,72,1746446002245001197,713,713,481818,5ef878d81b92b80758595541fc9197cdb0ffa15993a92d8742b0754fde1d8026,1,77,1,0
sense4-2,73,1746446002852964369,644,644,391281,f0417df5db26c7cfc4cc8e9f0858c7b0e05e0363aad840ec0bab732c3bf8351a,0,,1,1
sense4-2,74,1746446003641719705,744,744,527186,4b9b715ae22ce06dfd673c8290df310ed2b806637929e18dd50bdd05de0fdd46,1,81,1,0
sense4-2,75,1746446004612148450,812,812,629959,3d5057fb1260939be09e1b619c30477d96d3b202a7a023d70b3322b8d83d0614,1,82,1,0
sense4-2,76,1746446005388294585,729,730,506698,83d7ea7a5972a96fb9fdcd8e1ea9f0de4de565a38539b7fd805e5e772fbff3c8,1,83,1,0
sense4-2,77,1746446005815867694,534,534,271586,6f75ab8d20279ed7ecf0e6587d3ec66c6cc0b6ebf13f5004be5da33ffc071059,0,,1,1
sense4-2,78,1746446006242807548,534,534,268162,b1debdd11ec8c2e8d7befa14b9627bcfc0b9fba952e9ae02f3ddcc7a30b7e328,1,87,2,0
sense4-2,79,1746446006669646118,534,534,264612,46a320356a8f4980e30fc71cf66e17c36351a19a1caf834f42a71d9fb1e5a629,1,88,1,0
sense4-2,80,1746446007277661232,655,635,392185,0467a33765bd96641846d08ef05de0ef104831d8f71904e750da2ae13e0edce2,1,89,1,0
sense4-2,81,1746446007771476822,534,602,302381,d3d8d811736e881632b5b157e8c9ffc3409e30c5a29b9e6f40a0fcf83e42b1c3,1,90,1,0
sense4-2,82,1746446008582561330,711,767,515260,2a75514f212093fbd3a4dbb2d9313f29fb7728bf3210268568b345d6cf1be9e4,0,,1,1
sense4-2,83,1746446009010652058,534,534,264345,6efb60dab5a80d281a15313d68d6846074c13c0f5b547fbd9cafd126e6504e9b,1,92,2,0
sense4-2,84,1746446009448401824,534,534,264345,6efb60dab5a80d281a15313d68d6846074c13c0f5b547fbd9cafd126e6504e9b,1,93,2,0
sense4-2,85,1746446009888454914,534,534,268162,b1debdd11ec8c2e8d7befa14b9627bcfc0b9fba952e9ae02f3ddcc7a30b7e328,1,94,2,0
sense4-2,86,1746446010691807996,691,774,509011,20e14e701759c33ee3d92fa466ac18e42602ec8cac7c86e3b744bdf917bcc757,0,,1,1
sense4-2,87,1746446011168703174,603,534,299844,59c9bf9207e17f28c44e1987581df06104de15584bf281e786d03411524adc09,1,96,1,0
sense4-2,88,1746446011590214744,534,534,268937,0ef1387b6811e6610bcf763b39fec78f18fba0556fbbd4ab0458a793e9b4ab40,1,97,1,0
sense4-2,89,1746446012033469427,534,534,268932,021dee861c378d6ddf18763a031a056b2d3e9ee3f6110454d6ce4a24e04814c1,1,98,1,0
sense4-2,90,1746446012457725809,534,534,270367,133e02c29cb6043a294efefaf57fc931c4a156b701e19c20baf0674575d953ef,1,99,2,0
sense4-2,91,1746446012887402412,534,534,270367,133e02c29cb6043a294efefaf57fc931c4a156b701e19c20baf0674575d953ef,1,100,2,0
sense4-2,92,1746446013478151728,605,681,390386,cf10f75c332561207a62259c4a4331e1e0b55f19ff86b694cd6fda1786ffa110,1,101,1,0
sense4-2,93,1746446014178374886,688,688,445878,754ffc81368d16137c8e02307fc75b209d47f57776c991b5118caf21d686d023,1,102,1,0
sense4-2,94,1746446014922803766,717,717,486733,9cbb899963a8fbc64ae5142b0961b80617ac6d897a1c414af0877d5d8646e0a5,1,103,1,0
sense4-2,95,1746446015633378503,678,718,462119,0a7db377c2f231e881eb4a698ff774b53a564819880f84abe515e5e2835cb37e,0,,1,1
sense4-2,96,1746446016231991782,636,621,368185,65e2ab02eb6cafe0c7c47378e17ff97c99509492a6b1b901fc4cdc192932e7ab,1,106,1,0
sense4-2,97,1746446016672692440,534,534,270984,62d1cdea491f008c7fb5fdf03dd45e8f72ddf53a4970cd8c55bd4a64d65a538c,0,,1,1
sense4-2,98,1746446017189611861,627,536,315900,2fe5911811f89a6bfc4e2544745efb824caa8e68ddbcc37fad4c3b79a77338ab,1,108,1,0
sense4-2,99,1746446017627140194,534,534,270910,68694a12cd9326924af6f852a35635814b8dba870c23d3806d36885bafb6d590,0,,1,1
sense4-2,100,1746446018075331065,534,534,271224,6503d3e4516137f4529451634c41fe4a134f349fc6ce56b52404224404c8b428,1,110,1,0
sense4-2,101,1746446018577715886,613,534,307032,5d8d7fdf890c611f858762a48cafe2403c102f8dfd3a13edc299dd2592eb6507,0,,1,1
sense4-2,102,1746446019449390077,745,799,564211,325d3e3e8c3d21bdb7b03edc98921e8cb619b3b251b0016df83ced6bb79dc199,1,112,1,0
sense4-2,103,1746446020340467544,752,793,563443,f99ef7a11f8a72bb32d1f60028249967e89d379e87441e93ba2fa06833b02115,0,,1,1
sense4-2,104,1746446020988401402,643,688,413307,808cc91264369414139ba391b1060210925f7c56271ac4327b2925c66d7e2698,1,115,1,0
sense4-2,105,1746446022086292687,863,864,712563,ff2eb1806dd36c40629cf9b3d918c697646ff1cf1d8bf45b16094c40e8211666,1,119,2,0
sense4-2,106,1746446023171361252,863,864,712563,ff2eb1806dd36c40629cf9b3d918c697646ff1cf1d8bf45b16094c40e8211666,0,,2,1
sense4-2,107,1746446024168312814,836,836,659872,0d4647c6791dadc8fff2dc28432c072b29a1a9b1da4e4417cdb5ed0a2eddfbac,1,120,1,0
sense4-2,108,1746446024588286185,534,534,270147,afafb962a7d25aac81440090a11af9183c0d440a6a01b10570bf90c8e01c90c7,1,123,1,0
sense4-2,109,1746446025430620817,748,774,543357,dbaed4eb68fab53c1382a05ad2ea19a66038c4c38adc57a8bd0b1f770a9a31a6,1,124,1,0
sense4-2,110,1746446026135301872,715,688,463315,cabf27fe46d6cd0ef7c5383a5cf92c97c6b16f2fb50c81326d48b98a556fa5fa,1,125,1,0
sense4-2,111,1746446026562960835,534,534,270278,28ad0d0bd0a9a02d2c71cd869b1308179cfdd5b7a530cc0bd3d617bd6c1829ed,0,,1,1
sense4-2,112,1746446026998007476,534,534,270253,90e996107a9e2a451e50e25b0de70094c4e29d1edf189248728d77be3c914c81,1,129,1,0
sense4-2,113,1746446027883048009,781,780,580228,b664413b53966d4d13b7bc99508a0747e0ca6227841c33442da9ed9b8d14f184,1,130,2,0
sense4-2,114,1746446028743252047,781,780,580228,b664413b53966d4d13b7bc99508a0747e0ca6227841c33442da9ed9b8d14f184,1,131,2,0
sense4-2,115,1746446029540494908,746,749,526646,80e4986a4bf4a0a965ee8313a24e6aea49e8399eee3a9ba91987b0c14869ca0b,1,132,1,0
sense4-2,116,1746446030272996759,708,742,498461,5fbebe5d2321ef0527355d1ec9c2071622b1625d92e6ce637b0bfc38586448fc,1,133,1,0
sense4-2,117,1746446030717084017,534,534,270273,b695bd2adc7d42ca8173522c236b1a0e382107cc2ec7a5c458bc30bfad2d1075,0,,1,1
sense4-2,118,1746446031144650162,534,534,270289,0b52fc8a148f7fd2a456444fdcb5d7f41a1a943ad70c437142563a4d0f3fd334,1,136,2,0
sense4-2,119,1746446031574231339,534,534,270289,0b52fc8a148f7fd2a456444fdcb5d7f41a1a943ad70c437142563a4d0f3fd334,0,,2,1
sense4-2,120,1746446032008759259,534,534,270221,86a96fce3b9deb5ab0d4a3105da6ee2b8ea043575dbc0d88199724515706e5c2,1,139,2,0
sense4-2,121,1746446032450422544,534,549,277332,6f5d0b9980a30aab0dd03eca78ad55dedea8e492983d31673ed84ce4c752fe8c,1,140,2,0
sense4-2,122,1746446032901010225,534,549,277332,6f5d0b9980a30aab0dd03eca78ad55dedea8e492983d31673ed84ce4c752fe8c,1,141,2,0
sense4-2,123,1746446033357840376,534,544,267380,eb5b943efea65e62d5909eb0d5cbf9add691beeb6036b4f8152d60af0e6c3ff9,1,142,2,0
sense4-2,124,1746446033796340195,534,544,267380,eb5b943efea65e62d5909eb0d5cbf9add691beeb6036b4f8152d60af0e6c3ff9,1,143,2,0
sense4-2,125,1746446034306052908,567,601,317145,dd88ec5d2807597c70167403a084e8bd4435664f5329bf0eee54d05d8c4dfdd1,1,144,2,0
sense4-2,126,1746446034816456429,567,601,317145,dd88ec5d2807597c70167403a084e8bd4435664f5329bf0eee54d05d8c4dfdd1,1,145,2,0
sense4-2,127,1746446035303868018,552,587,302143,16b42ba236022de24d5b91cc4f4c93789d3b145adb2665f145d656f23937ee0e,1,146,2,0
sense4-2,128,1746446035782717440,552,587,302143,16b42ba236022de24d5b91cc4f4c93789d3b145adb2665f145d656f23937ee0e,1,147,2,0
sense4-2,129,1746446036216724902,534,534,270208,3ff59574c85cf2960000d4165eda7bbc2de941ffca28c894a3e53c403cb68a98,1,148,2,0
sense4-2,130,1746446036638338343,534,534,270208,3ff59574c85cf2960000d4165eda7bbc2de941ffca28c894a3e53c403cb68a98,1,149,2,0
sense4-2,131,1746446037322532651,681,672,429618,9e13c60ec79f0cd1454fbff5d501b386938ed38955aa59f1c9129b9ef57dc5e9,1,150,2,0
sense4-2,132,1746446037987636518,681,672,429618,9e13c60ec79f0cd1454fbff5d501b386938ed38955aa59f1c9129b9ef57dc5e9,0,,2,1
sense4-2,133,1746446038415290103,534,534,270221,86a96fce3b9deb5ab0d4a3105da6ee2b8ea043575dbc0d88199724515706e5c2,0,,2,1
sense4-2,134,1746446039303911750,735,802,559965,74ef721cb519b75b471231407791b6a92a70b7d9e6fb382702bf779f38b5e93f,1,153,1,0
sense4-2,135,1746446039920223683,585,738,406953,b2887115aa6fdfb2c0848583c549cdf7b8b75fcff68bcfb5fe57fae50d9589e4,1,154,1,0
sense4-2,136,1746446040588539550,654,703,434121,ca5bdb7ee264102ac66107536cf94353aa1955fbcfa678698105479294e046bb,1,155,1,0
sense4-2,137,1746446041250177957,645,689,419948,2f0f6a2b57be68069cf83215fe856c5fef2cbb569a4307139af29d9dca97b3b8,1,156,1,0
sense4-2,138,1746446041889598844,642,688,417196,27b113f3366616021aeedc1cb815dcabb0b44c86ecc9d47adf981cfd930c8cae,1,157,2,0
sense4-2,139,1746446042525238691,642,688,417196,27b113f3366616021aeedc1cb815dcabb0b44c86ecc9d47adf981cfd930c8cae,1,158,2,0
sense4-2,140,1746446043205707181,683,672,430782,e9d1521190b99367e1a90569ced510ac0fa7b56f698c509a3035355ed96537b6,1,159,1,0
sense4-2,141,1746446043639387558,534,534,270704,2f1383efcda36fad9633b111c86dd4f3147dc76092cf64a1306382ea7eae618a,0,,1,1
sense4-2,142,1746446044078688600,534,534,271002,61e9145b9c519f0b06f80716ae132458a558c4eb9d3eaa9405c7f21f30abe4f7,1,163,1,0
sense5-1,0,1746446673768923944,534,534,280733,69ad7ebca57dd5391757ac0743dd9430f18871bc79572d3b558b7f01d3efa2bf,0,,2,1
sense5-1,1,1746446674190510632,534,534,280499,4eb49c11dcfa153f1b96899ffa3ac47b2d78e745d25177175dbe1ac9ffba61cc,1,0,1,0
sense5-1,2,1746446674740718653,534,534,280733,69ad7ebca57dd5391757ac0743dd9430f18871bc79572d3b558b7f01d3efa2bf,1,1,2,0
sense5-1,3,1746446675165900640,534,534,280984,6c65e7c8b72f4d26639ab38fe064994706afdaa4ab4e68d0d731238604c3e2be,1,2,2,0
sense5-1,4,1746446675757511996,534,534,280984,6c65e7c8b72f4d26639ab38fe064994706afdaa4ab4e68d0d731238604c3e2be,1,3,2,0
sense5-1,5,1746446676167965942,534,534,281301,48ee136b75b56244cdca2491f0fd8a688022b520a598c346e6d07622ef6cd0b4,1,4,2,0
sense5-1,6,1746446676754921375,534,534,281301,48ee136b75b56244cdca2491f0fd8a688022b520a598c346e6d07622ef6cd0b4,1,5,2,0
sense5-1,7,1746446677165204171,534,534,279391,fbbdab0db20c86d7ac8ba2060e737729f07e90001361aba6e71c2e0fc202730c,1,6,1,0
sense5-1,8,1746446677740178137,534,534,280319,621db67b4af43dc5d79cde0074f9fa4f95e17c7d165ed997b4e9ed021ea1620d,1,7,1,0
sense5-1,9,1746446678149509802,534,534,281043,e884291a3f43a4a4bbe39ca6aaab316f5e75291891ff37126bca3987ba56d089,1,8,2,0
sense5-1,10,1746446678775866384,534,534,281043,e884291a3f43a4a4bbe39ca6aaab316f5e75291891ff37126bca3987ba56d089,1,9,2,0
sense5-1,11,1746446679194803772,534,534,281105,d2e3605bef093dff6c253401f321bddf59e669fccba8fc9f0a433b6df50fdd71,1,10,1,0
sense5-1,12,1746446679773771850,534,534,281098,9617114d8e4aa31b60553da17b2843420e8d6a983ddcf97f5aa14809a7fe1d60,1,11,1,0
sense5-1,13,1746446680185430486,534,534,280905,b8ac020006ebdc1cf3680e2fcfa42189dcc836e61db6050dd4b2fa6168af7c8e,1,12,2,0
sense5-1,14,1746446680769542097,534,534,280905,b8ac020006ebdc1cf3680e2fcfa42189dcc836e61db6050dd4b2fa6168af7c8e,1,13,2,0
sense5-1,15,1746446681170035248,534,534,279408,9f8d578d1f54e09854e6963a3c39c882ee520ced4e520b5c619b2cbc45f4daee,1,14,1,0
sense5-1,16,1746446681867319469,534,534,279786,ef8def949505bf3317b25a07ff460538cd27672f2a1f4abe5a477f0bdca2056e,1,15,1,0
sense5-1,17,1746446682270594142,534,534,279521,527ac4b97806c4b69c462a01f9fbacf3d3c84b327071026e905e8f4748697845,1,16,1,0
sense5-1,18,1746446682883218791,622,612,372805,6ea710653f3c2cccad7e8dc91c4c76b55fbedb13f0d963119ae8ffdc7348abdf,1,17,1,0
sense5-1,19,1746446683478737294,640,640,401538,86ac8e27485ee36c0bf17d8484b428aa0d8877a9eeef08929f6083eef893f1da,1,18,1,0
sense5-1,20,1746446683900889698,534,534,280656,87283027cbca701d070b8f569a155e3d8c400e02141f809894004fd8ee04022d,1,19,1,0
sense5-1,21,1746446684328138264,534,534,279990,b7a3a42d25bdf50c72a2befa872d208f04b17c960a90938c88289aa1bcc1b4ba,1,20,1,0
sense5-1,22,1746446684776777704,534,534,279881,53864000f9a06b71465c3011fe7fd8867a4a02eb6bb54867f39d7943dd642053,1,21,1,0
sense5-1,23,1746446685180752596,534,534,280737,83e158fe611beb38c275d3ef4eca6a65d5afc06e451bad617995985d23dd4cc3,1,22,1,0
sense5-1,24,1746446686178397876,757,757,562142,813fa01162c9f2803d779ed62e09e4086349cc7bfed4cdf5d818ffb496f9ddae,1,23,1,0
sense5-1,25,1746446686590612704,534,534,279637,8afcf460db19cb7a8ec9ad593c38e3438b9a8faccd87270ecfffadb6a6562b21,1,24,1,0
sense5-1,26,1746446687204612686,657,657,421931,172d7692dca18f192483012ce8c66aec2b8eb3195285e642caa700c1afd4bdfd,1,25,1,0
sense5-1,27,1746446687624533488,542,534,282169,8ef5ddcc4e4904c5d0b861150f5cdc9eb16fa500051076b172bb0f2d7caa850b,1,26,1,0
sense5-1,28,1746446688031165577,534,534,279933,42a00cb000bd161b8f22b09273822d6690743be23a69243a10ecd99c6a602823,1,27,1,0
sense5-1,29,1746446688455130002,534,534,280625,863b475eebd21ccef643af7d0016072aacba70c75e2dd53f40ce7636f360dcfe,1,28,1,0
sense5-1,30,1746446688873869031,534,534,279425,bd9bd812fd3dbe0f16f347dadd65b3a718d60deea96c9cf618af2e0889ff86ad,1,29,2,0
sense5-1,31,1746446689291570324,534,534,279425,bd9bd812fd3dbe0f16f347dadd65b3a718d60deea96c9cf618af2e0889ff86ad,1,30,2,0
sense5-1,32,1746446689896248889,534,534,279007,2c2b4af56819f229e1dc6ca0e9cd660b66e4ba60897816b1125c99a8d09a4ff5,1,31,2,0
sense5-1,33,1746446690304643092,534,534,279007,2c2b4af56819f229e1dc6ca0e9cd660b66e4ba60897816b1125c99a8d09a4ff5,1,32,2,0
sense5-1,34,1746446690773410104,534,534,278905,7db4b82ebe1e5e555341c3ccad507f8b9114f64fb365adc681e1c413f38ebca4,1,33,1,0
sense5-1,35,1746446691178418314,534,534,278574,d72b09c50474ee4c45a1aef6c6117a85dc6d8ac8ab081f9a902758c406395828,1,34,2,0
sense5-1,36,1746446691800484839,534,534,278574,d72b09c50474ee4c45a1aef6c6117a85dc6d8ac8ab081f9a902758c406395828,1,35,2,0
sense5-1,37,1746446692221537156,534,534,279081,12da6dbb3327fa7a877191849d308c25f7b8e57fea1b566c73b8f5684e57b66d,1,36,1,0
sense5-1,38,1746446692801555770,534,534,279132,ec135a816d28a63fc2ad4d6f3e4df065565cb5e546d8eb5c09e611395080ce1e,1,37,1,0
sense5-1,39,1746446693816388543,847,846,701102,9b35666ad5fca0c92633c3c4d7fd8f0760d10611591acde48c83facf2f805b7f,1,38,1,0
sense5-1,40,1746446694235451516,534,534,278672,171943510c982490e54fe6c5857d5a51c48b6ca40b1087ba6496bbc8b2feaa31,1,39,1,0
sense5-1,41,1746446694686222714,534,534,271878,11887889cbdefb43f1f8b6f7118be29465a76fc991ebb4adb196ad1a473446d9,1,40,1,0
sense5-1,42,1746446695112449056,534,534,278234,de90e44eae9b679b8080e36bab15cd095f2bb7ab3f82a0f6fc67367e76e87117,0,,1,1
sense5-1,43,1746446695536676524,534,534,278058,da4392d1fd04d3655b027f1316b260630362940e44662abf6a530ffe79578be1,1,42,3,0
sense5-1,44,1746446695953574671,534,534,278058,da4392d1fd04d3655b027f1316b260630362940e44662abf6a530ffe79578be1,1,43,3,0
sense5-1,45,1746446696386016346,534,534,278058,da4392d1fd04d3655b027f1316b260630362940e44662abf6a530ffe79578be1,1,44,3,0
sense5-1,46,1746446696897397548,546,545,283677,c5c8e09c56db0cafffd789bdb5217a4fa69469910a7d19e56fe001d007787895,1,45,1,0
sense5-1,47,1746446697319960433,534,534,277761,6ff91e3023c2b2380e034b101123dc7a6aaccd77f5e50555662866c66492978e,1,46,1,0
sense5-1,48,1746446697766751441,534,534,277732,f5c55f1838b70a2ccbe8c4469187148399a95d87de829fdd3e6056f69a75b79e,1,47,1,0
sense5-1,49,1746446698204183464,534,534,277929,7d1ad4ab8838fef6c19006326b0f9c797a3dbac21988d8e8ca416053dd09feea,1,48,1,0
sense5-1,50,1746446698810176739,551,545,283659,cf1d269d6549e2adebed31979df5c8677791c467826091b736d8c71824347aa5,1,49,1,0
sense5-1,51,1746446699233919904,534,534,278497,5158be7e7b6834592dd40e1e23a6b91a5503c145dba2d7b337c4cf8f3613eb52,1,50,1,0
sense5-1,52,1746446699789000867,534,534,278438,4e63d504bb3e4da7b3128eed867b3d09e4aee1403da96038cebb63b1ca0f5e1e,1,51,1,0
sense5-1,53,1746446700211546237,534,534,274552,dab36b46dbfdc80f2557b07164d5364b5bfe4b5904a788501cb696313db9bb1b,1,52,1,0
sense5-1,54,1746446700962877804,639,624,378590,a4f4357c397350ee19b1cc18c1d50d2b1131b64409ac02785415c607d27962b1,1,53,1,0
sense5-1,55,1746446701404587374,534,534,273929,3e234d1fea51bba549669379ea0f341f92c3dcbd5436fe8a7f907642e9d1c478,1,54,1,0
sense5-1,56,1746446701887859605,592,560,313759,b619f4ebbce87e68a537dcda1ff41ce57cd9221a25bfad71a427c3eca001d715,1,55,1,0
sense5-1,57,1746446702319686756,534,534,273797,969a47716bde5d3cedbcb63e73c552d6de013690b31aca5b140595642516cb84,1,56,1,0
sense5-1,58,1746446703000442376,673,628,403318,b46f779e5603ab8d1662f7e79052c1e974e7218dd61cb5f64b230d1ac58d3033,0,,1,1
sense5-1,59,1746446703801036723,756,742,539043,a50f4cca7d9425d069b266b7c67c6a69a7687c7ad5fbfb5931701a9ef7586ff0,1,58,1,0
sense5-1,60,1746446704258192553,534,534,273785,0a652364b877352527ec879e51875706449a4cf749e2624ec2b2c30bbbf464f8,1,60,1,0
sense5-1,61,1746446704909860048,544,559,286375,25b4b737a19c5b6b87bb73d2678782b12962f53631538937650cb8f57bec4d34,1,61,1,0
sense5-1,62,1746446705823711597,580,555,305375,66c510455a2484f6ca1bdddeddbaeef1a489d2195aa65dbf04e41e8bcfa4cbd1,1,63,1,0
sense5-1,63,1746446706369782420,612,609,356408,1929c0839594679558b4f24f1ab59bb87bc9b1f40abd000d7fb1c79bd2a670fd,1,64,1,0
sense5-1,64,1746446706813605568,534,534,274145,cad156e179e6e213d38a0e61e3f583106a56146bff62138dee077454e569df73,1,65,1,0
sense5-1,65,1746446707316966468,578,577,317724,5dda3ca87f8fcb2b87bd1e8a908849f554fb0488eb19afa5813259b9d5b6d839,1,66,1,0
sense5-1,66,1746446708531106073,894,894,771840,4b7957ff5abf7a4f4840e9203dbb966a7a84e27c1273d29bbd287a4986ec5edb,1,67,1,0
sense5-1,67,1746446708946628616,534,534,275224,80de3a52f1136a54b79c09d2a3f845c493dab4f1e8bcb1625e9b04b2617a10a1,1,68,1,0
sense5-1,68,1746446709374036840,534,534,275405,2d00a94b75ce468c71776e6fd27e64c2bf36f4b8770620d008a70974f2e2ca73,1,69,1,0
sense5-1,69,1746446709808896208,534,534,275402,e1b57497daa5ed1316bb1495b75a8066303b46f1a2b5f116fb25c2ea04e9982f,1,70,2,0
sense5-1,70,1746446710230580412,534,534,275402,e1b57497daa5ed1316bb1495b75a8066303b46f1a2b5f116fb25c2ea04e9982f,1,71,2,0
sense5-1,71,1746446711007197041,730,729,514302,bbb0ef68e03bb2f17466dc0a8c1dedf4f559519889a9095f69574063fdfa9a87,1,72,1,0
sense5-1,72,1746446711435586814,534,534,273734,ff2341bf8bb7a3c469b5d3788a3821cea6eb12212283544d5780e182dc5d74f2,0,,1,1
sense5-1,73,1746446711907470714,534,534,276559,af6e88815bc95bfc4b1fc6886cf84083725b9126cc9952b6cf367a37e4eb8268,1,75,1,0
sense5-1,74,1746446712352204492,534,534,276430,1b5d7821bf15a0f1d2ff177f5d013b30a2b70a72af9aef14436211998161a4c9,1,76,1,0
sense5-1,75,1746446712789455697,534,534,276328,b1b5057c2cd8e2ac53593e57fc10f3d2f35d7e33da0b6fdf097bece8676019e2,1,77,1,0
sense5-1,76,1746446713251462213,534,600,305504,9d8a0e9fb7c4996be8b143a27dc29df41f361236b2589aa087169920c3e41637,1,78,1,0
sense5-1,77,1746446713797566185,534,534,276555,9b0ec614cd0bb2408f6d79d68d3519e8e31bb4675d373c2fc77ff23cc4addb62,1,79,1,0
sense5-1,78,1746446714226209283,534,534,276554,cd0a127c2aeee4721295e99b476a7622a621f6c4816d0ed272b8b9d7ee89748d,1,80,1,0
sense5-1,79,1746446714807370194,534,534,276558,9c6ddcf1ccaba839e8f7efeecc4b4662ad75646f58b6053ec428420e0c6f404e,1,81,1,0
sense5-1,80,1746446715227023087,534,534,276349,d7a49b3bd9aa7e5970d55fe78b6d4fc32b3264aa6d08ad23d9118af07e7ce68d,1,82,1,0
sense5-1,81,1746446715807366158,534,534,276348,f25e57c01aaf621069d9eb7b88f7ae7cff8c319eefc48a7887846663f1ff3a42,1,83,1,0
sense5-1,82,1746446716816890006,534,534,276023,df437261abf5fecdabd0f9ad7452816d7f3a5553a0dec1c117245a5e0fa37cf2,1,85,1,0
sense5-1,83,1746446717253454433,534,534,276001,8542f06fcd8415152d3ddf85443bc37d62dac97c5355cad555063a46178e9c67,1,86,1,0
sense5-1,84,1746446717812897936,534,534,275427,09db98bbe559c481b840f29516ff1fee4556cacf17536429e9c9f05ef5c43c7b,1,87,2,0
sense5-1,85,1746446718242779234,534,534,275427,09db98bbe559c481b840f29516ff1fee4556cacf17536429e9c9f05ef5c43c7b,1,88,2,0
sense5-1,86,1746446718822461959,534,534,272888,6b0c2707d7b199039be62f0d1e72e5bccaea2dae9fd0917211a2606baaca3704,1,89,1,0
sense5-1,87,1746446719888595277,534,534,275264,d293ed1faff582f7b980082af9bb54c40bb8b9dd6345b1271ab40046752312dc,1,91,1,0
sense5-1,88,1746446720314699603,534,534,275263,2f3248eea2ba236e6b22457705021eeb6329a679ad2d80061ab0eeb6222c25a7,1,92,1,0
sense5-1,89,1746446720793372141,534,534,275255,0dbd4aab98363d393e299a934c118fea784d6bbca458d9751d6926659de6ff06,1,93,1,0
sense5-1,90,1746446721231981952,534,534,275314,fa01f91160bfc4576c515aaa3226042a419e69fbe72d864afa72afbb13c1fd33,1,94,1,0
sense5-1,91,1746446721850096101,534,534,275050,f7f3d147966e1781ce4327bbf65990d32fbd261a9a0fa838d6ffb3896e38f6f3,1,96,3,0
sense5-1,92,1746446722815871413,534,534,275050,f7f3d147966e1781ce4327bbf65990d32fbd261a9a0fa838d6ffb3896e38f6f3,1,97,3,0
